attributed_node_id,transaction_date,transaction_type,transaction_level,channel_code,sku_code,outlet_code,bill_ref,gross_amount,discount_amount,tax_amount,net_amount,quantity,uom,source,external_ref
212225,2025-08-19,sale,secondary,GT,SEN-WHITE-75,,DUMMY-BILL-H0031,1510,76,181,1434,9,unit,manual_entry,DUMMY-H0031
212225,2025-08-26,sale,secondary,GT,SEN-WHITE-75,,DUMMY-BILL-H0032,1510,76,181,1434,9,unit,manual_entry,DUMMY-H0032
212221,2025-08-04,sale,secondary,GT,ENO-REG-5G,,DUMMY-BILL-H0033,1500,75,180,1425,7,unit,manual_entry,DUMMY-H0033
212221,2025-08-11,sale,secondary,GT,ENO-REG-5G,,DUMMY-BILL-H0034,1500,75,180,1425,7,unit,manual_entry,DUMMY-H0034
212221,2025-08-19,sale,secondary,GT,ENO-REG-5G,,DUMMY-BILL-H0035,1500,75,180,1425,7,unit,manual_entry,DUMMY-H0035
212221,2025-08-26,sale,secondary,GT,ENO-REG-5G,,DUMMY-BILL-H0036,1500,75,180,1425,7,unit,manual_entry,DUMMY-H0036
212221,2025-08-04,sale,secondary,GT,SEN-FRESH-75,,DUMMY-BILL-H0037,1620,81,194,1539,8,unit,manual_entry,DUMMY-H0037
212221,2025-08-11,sale,secondary,GT,SEN-FRESH-75,,DUMMY-BILL-H0038,1620,81,194,1539,8,unit,manual_entry,DUMMY-H0038
212221,2025-08-19,sale,secondary,GT,SEN-FRESH-75,,DUMMY-BILL-H0039,1620,81,194,1539,8,unit,manual_entry,DUMMY-H0039
212221,2025-08-26,sale,secondary,GT,SEN-FRESH-75,,DUMMY-BILL-H0040,1620,81,194,1539,8,unit,manual_entry,DUMMY-H0040
212221,2025-08-04,sale,secondary,GT,CRO-ADV-15,,DUMMY-BILL-H0041,1740,87,209,1653,9,unit,manual_entry,DUMMY-H0041
212221,2025-08-11,sale,secondary,GT,CRO-ADV-15,,DUMMY-BILL-H0042,1740,87,209,1653,9,unit,manual_entry,DUMMY-H0042
212221,2025-08-19,sale,secondary,GT,CRO-ADV-15,,DUMMY-BILL-H0043,1740,87,209,1653,9,unit,manual_entry,DUMMY-H0043
212221,2025-08-26,sale,secondary,GT,CRO-ADV-15,,DUMMY-BILL-H0044,1740,87,209,1653,9,unit,manual_entry,DUMMY-H0044
212221,2025-08-04,sale,secondary,GT,SEN-WHITE-75,,DUMMY-BILL-H0045,1860,93,223,1767,10,unit,manual_entry,DUMMY-H0045
212221,2025-08-11,sale,secondary,GT,SEN-WHITE-75,,DUMMY-BILL-H0046,1860,93,223,1767,10,unit,manual_entry,DUMMY-H0046
212221,2025-08-19,sale,secondary,GT,SEN-WHITE-75,,DUMMY-BILL-H0047,1860,93,223,1767,10,unit,manual_entry,DUMMY-H0047
212221,2025-08-26,sale,secondary,GT,SEN-WHITE-75,,DUMMY-BILL-H0048,1860,93,223,1767,10,unit,manual_entry,DUMMY-H0048
212218,2025-08-04,sale,secondary,GT,ENO-REG-5G,,DUMMY-BILL-H0049,1850,92,222,1758,8,unit,manual_entry,DUMMY-H0049
212218,2025-08-11,sale,secondary,GT,ENO-REG-5G,,DUMMY-BILL-H0050,1850,92,222,1758,8,unit,manual_entry,DUMMY-H0050
212218,2025-08-19,sale,secondary,GT,ENO-REG-5G,,DUMMY-BILL-H0051,1850,92,222,1758,8,unit,manual_entry,DUMMY-H0051
212218,2025-08-26,sale,secondary,GT,ENO-REG-5G,,DUMMY-BILL-H0052,1850,92,222,1758,8,unit,manual_entry,DUMMY-H0052
212218,2025-08-04,sale,secondary,GT,SEN-FRESH-75,,DUMMY-BILL-H0053,1970,98,236,1872,9,unit,manual_entry,DUMMY-H0053
212218,2025-08-11,sale,secondary,GT,SEN-FRESH-75,,DUMMY-BILL-H0054,1970,98,236,1872,9,unit,manual_entry,DUMMY-H0054
212218,2025-08-19,sale,secondary,GT,SEN-FRESH-75,,DUMMY-BILL-H0055,1970,98,236,1872,9,unit,manual_entry,DUMMY-H0055
212218,2025-08-26,sale,secondary,GT,SEN-FRESH-75,,DUMMY-BILL-H0056,1970,98,236,1872,9,unit,manual_entry,DUMMY-H0056
212218,2025-08-04,sale,secondary,GT,CRO-ADV-15,,DUMMY-BILL-H0057,2090,104,251,1986,10,unit,manual_entry,DUMMY-H0057
212218,2025-08-11,sale,secondary,GT,CRO-ADV-15,,DUMMY-BILL-H0058,2090,104,251,1986,10,unit,manual_entry,DUMMY-H0058
212218,2025-08-19,sale,secondary,GT,CRO-ADV-15,,DUMMY-BILL-H0059,2090,104,251,1986,10,unit,manual_entry,DUMMY-H0059
212218,2025-08-26,sale,secondary,GT,CRO-ADV-15,,DUMMY-BILL-H0060,2090,104,251,1986,10,unit,manual_entry,DUMMY-H0060
212218,2025-08-04,sale,secondary,GT,SEN-WHITE-75,,DUMMY-BILL-H0061,2210,110,265,2100,11,unit,manual_entry,DUMMY-H0061
212218,2025-08-11,sale,secondary,GT,SEN-WHITE-75,,DUMMY-BILL-H0062,2210,110,265,2100,11,unit,manual_entry,DUMMY-H0062
212218,2025-08-19,sale,secondary,GT,SEN-WHITE-75,,DUMMY-BILL-H0063,2210,110,265,2100,11,unit,manual_entry,DUMMY-H0063
212218,2025-08-26,sale,secondary,GT,SEN-WHITE-75,,DUMMY-BILL-H0064,2210,110,265,2100,11,unit,manual_entry,DUMMY-H0064
212219,2025-08-04,sale,secondary,GT,ENO-REG-5G,,DUMMY-BILL-H0065,2200,110,264,2090,9,unit,manual_entry,DUMMY-H0065
212219,2025-08-11,sale,secondary,GT,ENO-REG-5G,,DUMMY-BILL-H0066,2200,110,264,2090,9,unit,manual_entry,DUMMY-H0066
212219,2025-08-19,sale,secondary,GT,ENO-REG-5G,,DUMMY-BILL-H0067,2200,110,264,2090,9,unit,manual_entry,DUMMY-H0067
212219,2025-08-26,sale,secondary,GT,ENO-REG-5G,,DUMMY-BILL-H0068,2200,110,264,2090,9,unit,manual_entry,DUMMY-H0068
212219,2025-08-04,sale,secondary,GT,SEN-FRESH-75,,DUMMY-BILL-H0069,2320,116,278,2204,10,unit,manual_entry,DUMMY-H0069
212219,2025-08-11,sale,secondary,GT,SEN-FRESH-75,,DUMMY-BILL-H0070,2320,116,278,2204,10,unit,manual_entry,DUMMY-H0070
212219,2025-08-19,sale,secondary,GT,SEN-FRESH-75,,DUMMY-BILL-H0071,2320,116,278,2204,10,unit,manual_entry,DUMMY-H0071
212219,2025-08-26,sale,secondary,GT,SEN-FRESH-75,,DUMMY-BILL-H0072,2320,116,278,2204,10,unit,manual_entry,DUMMY-H0072
212219,2025-08-04,sale,secondary,GT,CRO-ADV-15,,DUMMY-BILL-H0073,2440,122,293,2318,11,unit,manual_entry,DUMMY-H0073
212219,2025-08-11,sale,secondary,GT,CRO-ADV-15,,DUMMY-BILL-H0074,2440,122,293,2318,11,unit,manual_entry,DUMMY-H0074
212219,2025-08-19,sale,secondary,GT,CRO-ADV-15,,DUMMY-BILL-H0075,2440,122,293,2318,11,unit,manual_entry,DUMMY-H0075
212219,2025-08-26,sale,secondary,GT,CRO-ADV-15,,DUMMY-BILL-H0076,2440,122,293,2318,11,unit,manual_entry,DUMMY-H0076
212219,2025-08-04,sale,secondary,GT,SEN-WHITE-75,,DUMMY-BILL-H0077,2560,128,307,2432,12,unit,manual_entry,DUMMY-H0077
212219,2025-08-11,sale,secondary,GT,SEN-WHITE-75,,DUMMY-BILL-H0078,2560,128,307,2432,12,unit,manual_entry,DUMMY-H0078
212219,2025-08-19,sale,secondary,GT,SEN-WHITE-75,,DUMMY-BILL-H0079,2560,128,307,2432,12,unit,manual_entry,DUMMY-H0079
212219,2025-08-26,sale,secondary,GT,SEN-WHITE-75,,DUMMY-BILL-H0080,2560,128,307,2432,12,unit,manual_entry,DUMMY-H0080
212220,2025-08-04,sale,secondary,GT,ENO-REG-5G,,DUMMY-BILL-H0081,2550,128,306,2422,10,unit,manual_entry,DUMMY-H0081
212220,2025-08-11,sale,secondary,GT,ENO-REG-5G,,DUMMY-BILL-H0082,2550,128,306,2422,10,unit,manual_entry,DUMMY-H0082
212220,2025-08-19,sale,secondary,GT,ENO-REG-5G,,DUMMY-BILL-H0083,2550,128,306,2422,10,unit,manual_entry,DUMMY-H0083
212220,2025-08-26,sale,secondary,GT,ENO-REG-5G,,DUMMY-BILL-H0084,2550,128,306,2422,10,unit,manual_entry,DUMMY-H0084
212220,2025-08-04,sale,secondary,GT,SEN-FRESH-75,,DUMMY-BILL-H0085,2670,134,320,2536,11,unit,manual_entry,DUMMY-H0085
212220,2025-08-11,sale,secondary,GT,SEN-FRESH-75,,DUMMY-BILL-H0086,2670,134,320,2536,11,unit,manual_entry,DUMMY-H0086
212220,2025-08-19,sale,secondary,GT,SEN-FRESH-75,,DUMMY-BILL-H0087,2670,134,320,2536,11,unit,manual_entry,DUMMY-H0087
212220,2025-08-26,sale,secondary,GT,SEN-FRESH-75,,DUMMY-BILL-H0088,2670,134,320,2536,11,unit,manual_entry,DUMMY-H0088
212220,2025-08-04,sale,secondary,GT,CRO-ADV-15,,DUMMY-BILL-H0089,2790,140,335,2650,12,unit,manual_entry,DUMMY-H0089
212220,2025-08-11,sale,secondary,GT,CRO-ADV-15,,DUMMY-BILL-H0090,2790,140,335,2650,12,unit,manual_entry,DUMMY-H0090
212220,2025-08-19,sale,secondary,GT,CRO-ADV-15,,DUMMY-BILL-H0091,2790,140,335,2650,12,unit,manual_entry,DUMMY-H0091
212220,2025-08-26,sale,secondary,GT,CRO-ADV-15,,DUMMY-BILL-H0092,2790,140,335,2650,12,unit,manual_entry,DUMMY-H0092
212220,2025-08-04,sale,secondary,GT,SEN-WHITE-75,,DUMMY-BILL-H0093,2910,146,349,2764,13,unit,manual_entry,DUMMY-H0093
212220,2025-08-11,sale,secondary,GT,SEN-WHITE-75,,DUMMY-BILL-H0094,2910,146,349,2764,13,unit,manual_entry,DUMMY-H0094
212220,2025-08-19,sale,secondary,GT,SEN-WHITE-75,,DUMMY-BILL-H0095,2910,146,349,2764,13,unit,manual_entry,DUMMY-H0095
212220,2025-08-26,sale,secondary,GT,SEN-WHITE-75,,DUMMY-BILL-H0096,2910,146,349,2764,13,unit,manual_entry,DUMMY-H0096
212226,2025-08-06,sale,secondary,MT,ENO-REG-5G,DMART-BLR-01,DUMMY-BILL-H0097,1500,75,180,1425,7,unit,manual_entry,DUMMY-H0097
212226,2025-08-14,sale,secondary,MT,ENO-REG-5G,DMART-BLR-01,DUMMY-BILL-H0098,1500,75,180,1425,7,unit,manual_entry,DUMMY-H0098
212226,2025-08-22,sale,secondary,MT,ENO-REG-5G,DMART-BLR-01,DUMMY-BILL-H0099,1500,75,180,1425,7,unit,manual_entry,DUMMY-H0099
212226,2025-08-28,sale,secondary,MT,ENO-REG-5G,DMART-BLR-01,DUMMY-BILL-H0100,1500,75,180,1425,7,unit,manual_entry,DUMMY-H0100
212226,2025-08-06,sale,secondary,MT,SEN-FRESH-75,DMART-BLR-01,DUMMY-BILL-H0101,1620,81,194,1539,8,unit,manual_entry,DUMMY-H0101
212226,2025-08-14,sale,secondary,MT,SEN-FRESH-75,DMART-BLR-01,DUMMY-BILL-H0102,1620,81,194,1539,8,unit,manual_entry,DUMMY-H0102
212226,2025-08-22,sale,secondary,MT,SEN-FRESH-75,DMART-BLR-01,DUMMY-BILL-H0103,1620,81,194,1539,8,unit,manual_entry,DUMMY-H0103
212226,2025-08-28,sale,secondary,MT,SEN-FRESH-75,DMART-BLR-01,DUMMY-BILL-H0104,1620,81,194,1539,8,unit,manual_entry,DUMMY-H0104
212226,2025-08-06,sale,secondary,MT,CRO-ADV-15,DMART-BLR-01,DUMMY-BILL-H0105,1740,87,209,1653,9,unit,manual_entry,DUMMY-H0105
212226,2025-08-14,sale,secondary,MT,CRO-ADV-15,DMART-BLR-01,DUMMY-BILL-H0106,1740,87,209,1653,9,unit,manual_entry,DUMMY-H0106
212226,2025-08-22,sale,secondary,MT,CRO-ADV-15,DMART-BLR-01,DUMMY-BILL-H0107,1740,87,209,1653,9,unit,manual_entry,DUMMY-H0107
212226,2025-08-28,sale,secondary,MT,CRO-ADV-15,DMART-BLR-01,DUMMY-BILL-H0108,1740,87,209,1653,9,unit,manual_entry,DUMMY-H0108
212226,2025-08-06,sale,secondary,MT,SEN-WHITE-75,DMART-BLR-01,DUMMY-BILL-H0109,1860,93,223,1767,10,unit,manual_entry,DUMMY-H0109
212226,2025-08-14,sale,secondary,MT,SEN-WHITE-75,DMART-BLR-01,DUMMY-BILL-H0110,1860,93,223,1767,10,unit,manual_entry,DUMMY-H0110
212226,2025-08-22,sale,secondary,MT,SEN-WHITE-75,DMART-BLR-01,DUMMY-BILL-H0111,1860,93,223,1767,10,unit,manual_entry,DUMMY-H0111
212226,2025-08-28,sale,secondary,MT,SEN-WHITE-75,DMART-BLR-01,DUMMY-BILL-H0112,1860,93,223,1767,10,unit,manual_entry,DUMMY-H0112
212222,2025-08-06,sale,secondary,MT,ENO-REG-5G,DMART-_DL-01,DUMMY-BILL-H0113,1850,92,222,1758,8,unit,manual_entry,DUMMY-H0113
212222,2025-08-14,sale,secondary,MT,ENO-REG-5G,DMART-_DL-01,DUMMY-BILL-H0114,1850,92,222,1758,8,unit,manual_entry,DUMMY-H0114
212222,2025-08-22,sale,secondary,MT,ENO-REG-5G,DMART-_DL-01,DUMMY-BILL-H0115,1850,92,222,1758,8,unit,manual_entry,DUMMY-H0115
212222,2025-08-28,sale,secondary,MT,ENO-REG-5G,DMART-_DL-01,DUMMY-BILL-H0116,1850,92,222,1758,8,unit,manual_entry,DUMMY-H0116
212222,2025-08-06,sale,secondary,MT,SEN-FRESH-75,DMART-_DL-01,DUMMY-BILL-H0117,1970,98,236,1872,9,unit,manual_entry,DUMMY-H0117
212222,2025-08-14,sale,secondary,MT,SEN-FRESH-75,DMART-_DL-01,DUMMY-BILL-H0118,1970,98,236,1872,9,unit,manual_entry,DUMMY-H0118
212222,2025-08-22,sale,secondary,MT,SEN-FRESH-75,DMART-_DL-01,DUMMY-BILL-H0119,1970,98,236,1872,9,unit,manual_entry,DUMMY-H0119
212222,2025-08-28,sale,secondary,MT,SEN-FRESH-75,DMART-_DL-01,DUMMY-BILL-H0120,1970,98,236,1872,9,unit,manual_entry,DUMMY-H0120
212222,2025-08-06,sale,secondary,MT,CRO-ADV-15,DMART-_DL-01,DUMMY-BILL-H0121,2090,104,251,1986,10,unit,manual_entry,DUMMY-H0121
212222,2025-08-14,sale,secondary,MT,CRO-ADV-15,DMART-_DL-01,DUMMY-BILL-H0122,2090,104,251,1986,10,unit,manual_entry,DUMMY-H0122
212222,2025-08-22,sale,secondary,MT,CRO-ADV-15,DMART-_DL-01,DUMMY-BILL-H0123,2090,104,251,1986,10,unit,manual_entry,DUMMY-H0123
212222,2025-08-28,sale,secondary,MT,CRO-ADV-15,DMART-_DL-01,DUMMY-BILL-H0124,2090,104,251,1986,10,unit,manual_entry,DUMMY-H0124
212222,2025-08-06,sale,secondary,MT,SEN-WHITE-75,DMART-_DL-01,DUMMY-BILL-H0125,2210,110,265,2100,11,unit,manual_entry,DUMMY-H0125
212222,2025-08-14,sale,secondary,MT,SEN-WHITE-75,DMART-_DL-01,DUMMY-BILL-H0126,2210,110,265,2100,11,unit,manual_entry,DUMMY-H0126
212222,2025-08-22,sale,secondary,MT,SEN-WHITE-75,DMART-_DL-01,DUMMY-BILL-H0127,2210,110,265,2100,11,unit,manual_entry,DUMMY-H0127
212222,2025-08-28,sale,secondary,MT,SEN-WHITE-75,DMART-_DL-01,DUMMY-BILL-H0128,2210,110,265,2100,11,unit,manual_entry,DUMMY-H0128
